22
Lx
1	3	0.000000000000	-1.732050807569
2	5	-0.000000000000	-1.000000000000
3	1	0.000000000000	1.732050807569
3	4	0.000000000000	1.000000000000
4	3	-0.000000000000	-1.000000000000
5	2	0.000000000000	1.000000000000
6	8	-0.000000000000	-1.000000000000
8	6	0.000000000000	1.000000000000
9	11	-0.000000000000	-1.000000000000
11	9	0.000000000000	1.000000000000
12	14	0.000000000000	-1.732050807569
13	16	-0.000000000000	-1.000000000000
14	12	0.000000000000	1.732050807569
14	15	0.000000000000	1.000000000000
15	14	-0.000000000000	-1.000000000000
16	13	0.000000000000	1.000000000000
17	19	-0.000000000000	-1.000000000000
19	17	0.000000000000	1.000000000000
20	22	-0.000000000000	-1.000000000000
22	20	0.000000000000	1.000000000000
Ly
1	2	0.000000000000	1.732050807569
2	1	0.000000000000	-1.732050807569
2	4	0.000000000000	1.000000000000
3	5	0.000000000000	1.000000000000
4	2	-0.000000000000	-1.000000000000
5	3	-0.000000000000	-1.000000000000
6	7	0.000000000000	1.000000000000
7	6	-0.000000000000	-1.000000000000
9	10	0.000000000000	1.000000000000
10	9	-0.000000000000	-1.000000000000
12	13	0.000000000000	1.732050807569
13	12	0.000000000000	-1.732050807569
13	15	0.000000000000	1.000000000000
14	16	0.000000000000	1.000000000000
15	13	-0.000000000000	-1.000000000000
16	14	-0.000000000000	-1.000000000000
17	18	0.000000000000	1.000000000000
18	17	-0.000000000000	-1.000000000000
20	21	0.000000000000	1.000000000000
21	20	-0.000000000000	-1.000000000000
Lz
2	3	0.000000000000	1.000000000000
3	2	-0.000000000000	-1.000000000000
4	5	0.000000000000	2.000000000000
5	4	0.000000000000	-2.000000000000
7	8	0.000000000000	1.000000000000
8	7	-0.000000000000	-1.000000000000
10	11	0.000000000000	1.000000000000
11	10	-0.000000000000	-1.000000000000
13	14	0.000000000000	1.000000000000
14	13	-0.000000000000	-1.000000000000
15	16	0.000000000000	2.000000000000
16	15	0.000000000000	-2.000000000000
18	19	0.000000000000	1.000000000000
19	18	-0.000000000000	-1.000000000000
21	22	0.000000000000	1.000000000000
22	21	-0.000000000000	-1.000000000000
