! Tight binding model for twisted graphene system, theta=    9.4300
               10692  ! Number of non-zeros lines of HmnR
                 148  ! Number of Wannier functions
                   9  ! Number of R points
    1    1    1    1    1    1    1    1    1
   -1   -1    0      16      46    -0.001199     0.000000
   -1   -1    0      16      65    -0.000192     0.000000
   -1   -1    0      17      46    -0.000760     0.000000
   -1   -1    0      28       3    -0.000192     0.000000
   -1   -1    0      28       4    -0.005207     0.000000
   -1   -1    0      28      24    -0.001199     0.000000
   -1   -1    0      28      25    -0.015875     0.000000
   -1   -1    0      28      45    -0.000760     0.000000
   -1   -1    0      28      46    -0.005207     0.000000
   -1   -1    0      28      78     0.000124     0.000000
   -1   -1    0      28      79     0.002421     0.000000
   -1   -1    0      28      80     0.033399     0.000000
   -1   -1    0      28     100     0.000580     0.000000
   -1   -1    0      28     141     0.001708     0.000000
   -1   -1    0      29       4    -0.000760     0.000000
   -1   -1    0      29      25    -0.001199     0.000000
   -1   -1    0      29      46    -0.000192     0.000000
   -1   -1    0      29      80     0.002760     0.000000
   -1   -1    0      29     141     0.000326     0.000000
   -1   -1    0      30      80     0.000117     0.000000
   -1   -1    0      47       2    -0.000760     0.000000
   -1   -1    0      47       3    -0.001199     0.000000
   -1   -1    0      47       4    -0.015875     0.000000
   -1   -1    0      47      22    -0.000760     0.000000
   -1   -1    0      47      23    -0.005207     0.000000
   -1   -1    0      47      24    -0.121006     0.000000
   -1   -1    0      47      25    -0.281061     0.000000
   -1   -1    0      47      43    -0.001199     0.000000
   -1   -1    0      47      44    -0.015875     0.000000
   -1   -1    0      47      45    -0.281061     0.000000
   -1   -1    0      47      46    -2.810009     0.000000
   -1   -1    0      47      64    -0.000192     0.000000
   -1   -1    0      47      65    -0.005207     0.000000
   -1   -1    0      47      76     0.000132     0.000000
   -1   -1    0      47      77     0.001520     0.000000
   -1   -1    0      47      78     0.025817     0.000000
   -1   -1    0      47      79     0.049299     0.000000
   -1   -1    0      47      80     0.207352     0.000000
   -1   -1    0      47      98     0.000132     0.000000
   -1   -1    0      47      99     0.000264     0.000000
   -1   -1    0      47     100     0.004483     0.000000
   -1   -1    0      47     101     0.000264     0.000000
   -1   -1    0      47     102     0.004483     0.000000
   -1   -1    0      47     103     0.049299     0.000000
   -1   -1    0      47     141     0.001520     0.000000
   -1   -1    0      48       4    -0.001199     0.000000
   -1   -1    0      48      23    -0.000192     0.000000
   -1   -1    0      48      24    -0.005207     0.000000
   -1   -1    0      48      25    -0.015875     0.000000
   -1   -1    0      48      44    -0.001199     0.000000
   -1   -1    0      48      45    -0.015875     0.000000
   -1   -1    0      48      46    -0.281061     0.000000
   -1   -1    0      48      65    -0.000760     0.000000
   -1   -1    0      48      78     0.001565     0.000000
   -1   -1    0      48      79     0.003924     0.000000
   -1   -1    0      48      80     0.041227     0.000000
   -1   -1    0      48     100     0.000187     0.000000
   -1   -1    0      48     102     0.000393     0.000000
   -1   -1    0      48     103     0.005362     0.000000
   -1   -1    0      49       4    -0.000760     0.000000
   -1   -1    0      49      24    -0.000760     0.000000
   -1   -1    0      49      25    -0.005207     0.000000
   -1   -1    0      49      45    -0.001199     0.000000
   -1   -1    0      49      46    -0.015875     0.000000
   -1   -1    0      49      79     0.000977     0.000000
   -1   -1    0      49      80     0.018182     0.000000
   -1   -1    0      49     103     0.000279     0.000000
   -1   -1    0      50      25    -0.000192     0.000000
   -1   -1    0      50      46    -0.001199     0.000000
   -1   -1    0      50      80     0.000962     0.000000
   -1   -1    0      69      24    -0.000760     0.000000
   -1   -1    0      69      25    -0.001199     0.000000
   -1   -1    0      69      44    -0.000760     0.000000
   -1   -1    0      69      45    -0.005207     0.000000
   -1   -1    0      69      46    -0.121006     0.000000
   -1   -1    0      69      65    -0.001199     0.000000
   -1   -1    0      69      78     0.000209     0.000000
   -1   -1    0      69      79     0.000279     0.000000
   -1   -1    0      69      80     0.003924     0.000000
   -1   -1    0      69     102     0.000355     0.000000
   -1   -1    0      69     103     0.002456     0.000000
   -1   -1    0      70      45    -0.000192     0.000000
   -1   -1    0      70      46    -0.005207     0.000000
   -1   -1    0      70      80     0.000187     0.000000
   -1   -1    0      71      46    -0.000760     0.000000
   -1   -1    0      84      80    -0.001199     0.000000
   -1   -1    0      84     141    -0.000192     0.000000
   -1   -1    0      91      46     0.002760     0.000000
   -1   -1    0      91      65     0.000326     0.000000
   -1   -1    0      91      80    -0.000192     0.000000
   -1   -1    0      91     102    -0.000760     0.000000
   -1   -1    0      91     103    -0.001199     0.000000
   -1   -1    0      92      46     0.000117     0.000000
   -1   -1    0     105       2     0.000132     0.000000
   -1   -1    0     105       3     0.000264     0.000000
